,Latitude,Longitude,magnitude
733,41.879876814,-87.627718261,35.0
734,41.990041822,-87.65895741,45.0
735,41.897895128,-87.624096605,50.0
736,41.996620963,-87.697165691,55.0
737,41.73625535,-87.62820806,56.0
738,41.904003566,-87.666185611,30.0
739,41.780396221,-87.606873919,47.0
740,41.893934284,-87.760610138,39.0
741,41.74771987,-87.596956093,41.0
742,41.766162203,-87.571383105,62.0
743,41.768571856,-87.726161646,52.0
744,41.742710224,-87.634088181,60.0
745,41.736345716,-87.585636406,59.0
746,41.81322193,-87.689457274,42.0
747,41.777972797,-87.742277863,48.0
748,41.745284516,-87.544279022,40.0
749,41.924708034,-87.707985891,63.0
750,41.866810739,-87.625817031,31.0
751,41.942554397,-87.655403784,35.0
752,41.909614875,-87.747016581,53.0
753,41.910857665,-87.651995629,39.0
754,41.875254895,-87.627618559,37.0
755,41.855190551,-87.623871195,36.0
756,41.950690132,-87.739479179,23.0
757,41.964505942,-87.656902952,29.0
758,41.940348135,-87.663836801,20.0
759,41.871026371,-87.684934224,15.0
760,41.846373394,-87.64646669,20.0
761,41.926287021,-87.785547998,40.0
762,41.8676628,-87.715459036,36.0
763,41.908190024,-87.674047826,48.0
764,41.737017804,-87.690347244,45.0
765,41.881524451,-87.662706932,18.0
766,41.858594819,-87.627214427,54.0
767,41.744368256,-87.645074213,27.0
768,41.855986476,-87.717594001,27.0
769,41.968238815,-87.728336238,47.0
770,41.881907051,-87.704628385,38.0
771,41.952612051,-87.813821014,50.0
772,41.747626436,-87.584200954,55.0
773,41.874133594,-87.670164416,42.0
774,41.775245828,-87.640748138,29.0
775,41.885702079,-87.642031644,52.0
776,41.937941904,-87.7173502,63.0
777,41.763236237,-87.559802041,46.0
778,41.938719379,-87.816547044,62.0
779,41.94360281,-87.650331196,62.0
780,41.752563264,-87.58333363,36.0
781,41.727771971,-87.659183296,39.0
782,41.904410804,-87.679736527,39.0
783,41.725928062,-87.661572725,36.0
784,41.868165405,-87.62743954,11.0
785,41.7899643,-87.658411055,15.0
786,41.957373784,-87.721986708,17.0
787,41.91931073,-87.719282076,22.0
788,41.972594132,-87.684173552,33.0
789,41.914802204,-87.694675876,40.0
790,41.892745919,-87.706472369,36.0
791,41.860129545,-87.726214031,32.0
792,41.915380222,-87.638724404,58.0
793,41.76196912,-87.564820445,28.0
794,41.7159251,-87.595799117,35.0
795,41.905220087,-87.674886559,36.0
796,41.884771718,-87.755227496,37.0
797,41.79994041,-87.606345145,56.0
798,41.967734576,-87.657615252,36.0
799,41.886288459,-87.769969735,31.0
800,41.886342657,-87.711852679,39.0
801,41.90054679,-87.631810492,57.0
802,41.880801792,-87.625515824,41.0
803,41.94933263,-87.64847244,44.0
804,41.887154215,-87.624545946,62.0
805,41.915055232,-87.76417995,45.0
806,41.886334759,-87.712421986,46.0
807,41.897953194,-87.663471716,49.0
808,41.776886079,-87.718747164,46.0
809,41.923976215,-87.766294416,51.0
810,41.774772641,-87.684742466,53.0
811,41.880255584,-87.627728782,50.0
812,41.871026371,-87.684934224,44.0
813,41.782312627,-87.669138833,38.0
814,41.902453466,-87.666253175,51.0
815,41.873875151,-87.687413227,45.0
816,41.774011796,-87.726300977,38.0
817,41.751164599,-87.612198632,17.0
818,41.885888079,-87.627942238,15.0
819,41.756617188,-87.562688944,11.0
820,41.892694268,-87.631154519,6.0
821,41.783340761,-87.605993706,14.0
822,41.800175766,-87.589101486,14.0
823,41.761065313,-87.588428347,14.0
824,41.89159602,-87.633311431,54.0
825,41.796769983,-87.693883415,36.0
826,41.891218906,-87.685486631,49.0
827,41.794727026,-87.587624299,47.0
828,41.880555964,-87.64192187,16.0
829,41.901845588,-87.715544681,30.0
830,41.765568102,-87.582434416,47.0
831,41.984528817,-87.65663955,17.0
832,41.692690994,-87.68246284,25.0
833,41.692690994,-87.68246284,34.0
834,41.726219145,-87.567294437,49.0
835,41.764682386,-87.663785792,49.0
836,41.913306961,-87.643504703,50.0
837,41.929594412,-87.68405847,68.0
838,41.976290414,-87.905227221,51.0
839,41.913106296,-87.710163933,45.0
840,41.87800352,-87.723746226,31.0
841,41.865313855,-87.720092741,30.0
842,41.729618252,-87.551244573,50.0
843,41.812911029,-87.594485787,50.0
844,41.774089562,-87.609437992,53.0
845,41.710418768,-87.608980816,17.0
846,41.886148491,-87.769967293,45.0
847,41.746347275,-87.560942908,46.0
848,41.746347275,-87.560942908,35.0
849,41.669610723,-87.635622815,51.0
850,41.939211601,-87.717698178,33.0
851,41.799123774,-87.587265261,57.0
852,41.953659309,-87.726867589,44.0
853,41.882834231,-87.633855092,66.0
854,41.776248518,-87.605835547,34.0
855,41.940538715,-87.656557207,23.0
856,41.863851348,-87.72632567,13.0
857,41.88705768,-87.647514742,14.0
858,41.792988935,-87.616794286,11.0
859,41.757880373,-87.606611128,42.0
860,41.876005082,-87.71084027,17.0
861,41.975576848,-87.796783744,10.0
862,41.879309009,-87.760373544,52.0
863,41.750628547,-87.612490478,15.0
864,41.774933309,-87.782269842,19.0
865,41.778868505,-87.673896581,18.0
866,41.899621011,-87.724984242,47.0
867,41.983879213,-87.690679417,26.0
868,41.786986441,-87.620645234,10.0
869,41.781933516,-87.692256265,19.0
870,41.883647998,-87.636806083,20.0
871,41.759912505,-87.633798834,25.0
872,41.889834629,-87.626657467,34.0
873,41.882134423,-87.682875662,39.0
874,41.762166567,-87.566441838,37.0
875,41.814575995,-87.727502825,38.0
876,41.882381731,-87.629412971,57.0
877,41.778729109,-87.683628374,14.0
878,41.840270549,-87.70001581,57.0
879,41.79388474,-87.617862454,60.0
880,41.743009401,-87.634095927,46.0
881,41.954494653,-87.723966372,48.0
882,41.857582212,-87.622325051,47.0
883,41.857582212,-87.622325051,44.0
884,41.737506277,-87.671018666,43.0
885,41.750657714,-87.614956494,44.0
886,41.886616669,-87.688386636,23.0
887,41.750934303,-87.626365331,49.0
888,41.930049492,-87.685920733,55.0
889,41.892500917,-87.750618215,45.0
890,41.914144227,-87.635827967,64.0
891,41.868541914,-87.639235361,10.0
892,41.930946496,-87.788962647,19.0
893,41.887849586,-87.625610638,12.0
894,42.021140334,-87.669080649,35.0
895,41.742710224,-87.634088181,32.0
896,41.891694878,-87.626155832,58.0
897,41.882076985,-87.626709904,41.0
898,41.76587359,-87.576294705,55.0
899,41.883500187,-87.627876698,47.0
900,41.809305232,-87.606558389,47.0
901,41.93079375,-87.655120405,43.0
902,42.006277823,-87.688813049,52.0
903,41.892297367,-87.744071471,38.0
904,41.836069707,-87.613033345,27.0
905,41.925398296,-87.652285575,40.0
906,41.908341777,-87.631585552,46.0
907,41.90971226,-87.73926766,29.0
908,41.735857166,-87.624152861,50.0
909,41.760686518,-87.577074069,20.0
910,41.980216155,-87.763515461,36.0
911,41.892096977,-87.624164426,21.0
912,41.885888079,-87.627942238,15.0
913,41.736757375,-87.5514181,9.0
914,41.942665329,-87.668745321,12.0
915,41.952897791,-87.787860507,11.0
916,41.756859457,-87.555473236,13.0
917,41.90075729,-87.731787389,20.0
918,41.736148121,-87.629070243,26.0
919,41.894563504,-87.622745105,45.0
920,41.902201619,-87.645427869,44.0
921,41.843281635,-87.695171094,35.0
922,41.754592961,-87.741528537,34.0
923,41.806159913,-87.643892418,12.0
924,41.888267493,-87.627075047,13.0
925,41.895896023,-87.677913394,51.0
926,41.742710224,-87.634088181,37.0
927,41.892434194,-87.707683768,45.0
928,41.908153686,-87.735068372,34.0
929,41.963025517,-87.706471518,48.0
930,41.772753129,-87.586295185,42.0
931,41.754592961,-87.741528537,57.0
932,41.877558751,-87.730466449,52.0
933,41.883129446,-87.677849255,65.0
934,41.936895346,-87.657650554,51.0
935,41.784253084,-87.738813895,49.0
936,41.914735831,-87.686251878,36.0
937,41.92046017,-87.67083136,42.0
938,41.979006297,-87.906463155,42.0
939,41.908199751,-87.680553851,38.0
940,41.695982095,-87.596653142,44.0
941,41.880713928,-87.726683874,45.0
942,41.88033698,-87.629365643,49.0
943,41.731258081,-87.649570198,47.0
944,41.794351798,-87.623255359,41.0
945,41.896341861,-87.722440573,38.0
946,41.883500187,-87.627876698,49.0
947,41.888165132,-87.622937212,37.0
948,41.881944424,-87.634195294,48.0
949,41.804911724,-87.664863565,62.0
950,41.976814727,-87.659880317,37.0
951,41.93174775,-87.639340659,51.0
952,41.888778301,-87.632512191,28.0
953,41.809860998,-87.645565723,40.0
954,41.786552107,-87.722981621,26.0
955,41.900505589,-87.699285044,40.0
956,41.886035122,-87.774848959,48.0
957,41.754592961,-87.741528537,36.0
958,41.821192368,-87.613801775,28.0
959,41.935738494,-87.766399726,54.0
960,41.883500187,-87.627876698,41.0
961,41.929743818,-87.684273777,52.0
962,41.831014114,-87.617317037,55.0
963,41.998347557,-87.680152053,52.0
964,41.89771849,-87.677964548,36.0
965,41.935473395,-87.663663596,28.0
966,42.007961462,-87.662719889,24.0
967,41.804379361,-87.584779905,13.0
968,41.932354458,-87.672402503,12.0
969,41.881391643,-87.686437851,16.0
970,41.779516668,-87.736214206,17.0
971,42.007339704,-87.681502399,14.0
972,41.971627282,-87.651359401,36.0
973,41.779430952,-87.665795537,35.0
974,41.762360192,-87.592606544,46.0
975,41.869859397,-87.721319639,32.0
976,41.872213861,-87.677068585,49.0
977,41.752273036,-87.599157899,41.0
978,41.947317986,-87.649787936,40.0
979,41.7442031,-87.54425562,25.0
980,41.784174185,-87.719121228,16.0
981,41.865493627,-87.727595076,23.0
982,41.929281519,-87.644490214,16.0
983,41.762223519,-87.6609707,11.0
984,41.812417206,-87.603955459,7.0
985,41.899682405,-87.726214187,22.0
986,41.671922847,-87.634496118,35.0
987,41.747582531,-87.584201464,39.0
988,41.982178725,-87.711270988,50.0
989,41.743681129,-87.569761847,21.0
990,41.99770396,-87.691570415,15.0
991,41.779975054,-87.630937377,47.0
992,41.79928235,-87.761274006,44.0
993,41.990015757,-87.806024062,36.0
994,41.685608281,-87.667209244,42.0
995,41.908647577,-87.729288655,42.0
996,41.760705956,-87.575442797,38.0
997,41.916768493,-87.721650584,42.0
998,41.802739672,-87.653879468,48.0
999,41.969804696,-87.703643447,41.0
1000,41.91775829,-87.687415476,22.0
1001,41.963477014,-87.664422013,12.0
1002,41.96522479,-87.719381893,10.0
1003,41.780261052,-87.701952195,12.0
1004,41.841622651,-87.617191438,23.0
1005,41.897895128,-87.624096605,38.0
1006,41.877123485,-87.683855474,18.0
1007,41.889227229,-87.630083361,43.0
1008,41.903289781,-87.670876651,43.0
1009,41.744344492,-87.575034294,53.0
1010,42.01390135,-87.666742046,42.0
1011,41.876491796,-87.639656065,44.0
1012,41.959117347,-87.682236737,40.0
1013,41.655619426,-87.616346583,49.0
1014,41.957802207,-87.654639244,43.0
1015,41.938343779,-87.649222206,34.0
1016,41.911313188,-87.675044374,44.0
1017,41.874606771,-87.688683639,33.0
1018,41.765039197,-87.57627519,20.0
1019,41.722578383,-87.662706548,34.0
1020,41.742710224,-87.634088181,49.0
1021,41.929743818,-87.684273777,50.0
1022,41.926261042,-87.766068398,47.0
1023,41.742710224,-87.634088181,50.0
1024,41.874086805,-87.62599014,40.0
1025,41.862944305,-87.707145344,21.0
1026,41.929089164,-87.648115732,21.0
1027,41.877318679,-87.646649491,26.0
1028,41.892509386,-87.626069718,13.0
1029,41.931415764,-87.755276911,9.0
1030,41.884965896,-87.627923004,18.0
1031,41.746259974,-87.663332294,21.0
1032,41.685786555,-87.646215127,26.0
1033,41.922450447,-87.635737508,44.0
1034,41.783816963,-87.588656379,59.0
1035,41.883500187,-87.627876698,52.0
1036,41.932812,-87.644268471,37.0
1037,41.810659934,-87.609011718,47.0
1038,41.829795772,-87.642428015,43.0
1039,41.918798119,-87.806089024,52.0
1040,41.911111239,-87.638895601,49.0
1041,41.695908161,-87.595822806,49.0
1042,41.754592961,-87.741528537,44.0
1043,41.754592961,-87.741528537,52.0
1044,41.758214815,-87.624119338,49.0
1045,41.692558013,-87.698427906,43.0
1046,41.736084484,-87.629433662,46.0
1047,41.781691798,-87.610833743,41.0
1048,41.833874394,-87.670477429,36.0
1049,41.762268921,-87.657949967,40.0
1050,41.891990384,-87.611461502,50.0
1051,41.75089655,-87.627813307,50.0
1052,41.796216157,-87.723245665,31.0
1053,41.742710224,-87.634088181,50.0
1054,41.897895128,-87.624096605,31.0
1055,41.778566066,-87.666666085,42.0
1056,41.758302246,-87.6209517,35.0
1057,41.750843608,-87.603952966,39.0
1058,41.799911401,-87.742952841,35.0
1059,41.913154151,-87.68851266,42.0
1060,41.805002082,-87.711238294,49.0
1061,41.730524501,-87.643459839,44.0
1062,41.758705721,-87.592751196,38.0
1063,41.971008987,-87.680479243,42.0
1064,41.768727829,-87.624945647,42.0
1065,41.918581537,-87.68789953,48.0
1066,41.760186503,-87.681799564,24.0
1067,41.881693864,-87.652323905,25.0
1068,41.924733961,-87.70569633,17.0
1069,41.897895128,-87.624096605,14.0
1070,41.750772111,-87.624538423,14.0
1071,41.890703988,-87.718615921,16.0
1072,42.019399237,-87.675049485,15.0
1073,41.814853682,-87.690732194,24.0
1074,41.946212132,-87.646579678,39.0
1075,41.964084399,-87.771042475,46.0
1076,41.883500187,-87.627876698,31.0
1077,42.019399237,-87.675049485,55.0
1078,41.910789768,-87.710090945,51.0
1079,41.8703325,-87.640820449,49.0
1080,41.973592813,-87.663124679,44.0
1081,41.888092817,-87.624557606,52.0
1082,41.896694812,-87.697971059,53.0
1083,41.961774508,-87.76728305,37.0
1084,41.752407377,-87.606474967,28.0
1085,41.994758989,-87.7144777,21.0
1086,41.74655056,-87.723386298,48.0
1087,41.856291443,-87.630191028,18.0
1088,41.868165405,-87.62743954,37.0
1089,41.966947493,-87.677097356,49.0
1090,41.781319984,-87.736274472,41.0
1091,41.90683577,-87.728130174,29.0
1092,41.945401637,-87.836456609,17.0
1093,41.93447833,-87.652648383,12.0
1094,41.811269075,-87.690628633,11.0
1095,41.810768138,-87.684507864,16.0
1096,41.905319093,-87.677321096,13.0
1097,41.989044577,-87.662046711,12.0
1098,41.908849952,-87.646645976,18.0
1099,41.741626335,-87.721663095,48.0
1100,41.995602717,-87.672844745,43.0
1101,41.789201522,-87.624709286,45.0
1102,41.975686228,-87.713860671,54.0
1103,41.891835664,-87.618312939,50.0
1104,41.92638029,-87.719875741,46.0
1105,41.897135527,-87.637192135,45.0
1106,41.883500187,-87.627876698,48.0
1107,41.924157896,-87.6859656,59.0
1108,41.880653112,-87.634396649,45.0
1109,41.865397377,-87.640660777,31.0
1110,41.957640408,-87.745719929,28.0
1111,41.781519483,-87.735059021,31.0
1112,41.854028315,-87.67478054,15.0
1113,41.695908161,-87.595822806,20.0
1114,41.783298944,-87.594708522,11.0
1115,41.794462581,-87.770558224,8.0
1116,41.684564611,-87.632462967,13.0
1117,41.969143534,-87.650856378,64.0
1118,41.940318272,-87.644408194,52.0
1119,41.695982095,-87.596653142,44.0
1120,41.891694878,-87.626155832,40.0
1121,41.686027299,-87.602928223,65.0
1122,41.957462528,-87.747427476,54.0
1123,41.810627063,-87.613824655,52.0
1124,41.994758989,-87.7144777,46.0
1125,41.944304269,-87.671231502,56.0
1126,41.863443324,-87.727529992,53.0
1127,41.854281692,-87.721075415,41.0
1128,41.956267735,-87.738151666,38.0
1129,41.964084272,-87.771016738,15.0
1130,41.893541578,-87.629701805,21.0
1131,41.820818801,-87.702944371,13.0
1132,41.802685157,-87.612516134,6.0
1133,41.727707947,-87.551205466,8.0
1134,41.895774559,-87.621552652,12.0
1135,41.805459675,-87.681902253,19.0
1136,41.804133114,-87.703859846,33.0
1137,41.712655533,-87.621741627,55.0
1138,41.942461078,-87.655401097,52.0
1139,41.989582431,-87.736046373,40.0
1140,41.854271714,-87.624839379,60.0
1141,41.928374167,-87.682284863,43.0
1142,41.968609432,-87.650104582,47.0
1143,41.910540251,-87.64341693,57.0
1144,41.941113809,-87.645733869,63.0
1145,41.901098417,-87.631367332,68.0
1146,41.837879307,-87.608414956,65.0
1147,41.721224132,-87.662013664,66.0
1148,41.922660338,-87.756101877,62.0
1149,41.692600376,-87.702132835,48.0
1150,41.883207809,-87.633013741,58.0
1151,41.748723023,-87.613647818,65.0
1152,41.945803577,-87.659137117,34.0
1153,41.871811902,-87.627340674,44.0
1154,41.892559086,-87.623450463,43.0
1155,41.904791295,-87.692714819,42.0
1156,41.810676762,-87.675199089,38.0
1157,41.900106313,-87.731150681,59.0
1158,41.736264617,-87.627929503,54.0
1159,41.760385599,-87.563171652,51.0
1160,41.87196373,-87.696989716,45.0
1161,41.877702656,-87.768488238,50.0
1162,41.892369545,-87.670717717,53.0
1163,41.974671884,-87.713539524,34.0
1164,41.76957666,-87.721064063,37.0
1165,41.882834231,-87.633855092,39.0
1166,41.917450062,-87.65863098,59.0
1167,41.759367036,-87.623168362,36.0
1168,41.865332001,-87.624104181,43.0
1169,41.731388396,-87.654423095,37.0
1170,41.967775874,-87.683303192,33.0
1171,41.830697249,-87.614476891,14.0
1172,41.737750767,-87.604855911,11.0
1173,41.737241636,-87.649730233,9.0
1174,41.662574446,-87.643845274,9.0
1175,41.898315757,-87.705290246,22.0
1176,41.917256686,-87.643634856,18.0
1177,41.878115609,-87.634097494,23.0
1178,41.7511168,-87.563795519,33.0
1179,41.868041384,-87.721072639,36.0
1180,41.887485143,-87.644656629,42.0
1181,41.890724284,-87.642528399,54.0
1182,41.824445732,-87.702762038,46.0
1183,41.89611927,-87.664280577,53.0
1184,41.886146944,-87.624524028,43.0
1185,41.884601563,-87.671837262,43.0
1186,42.001822361,-87.689987495,55.0
1187,41.94318793,-87.644733846,55.0
1188,41.961372307,-87.684522782,43.0
1189,41.772171431,-87.66564719,52.0
1190,41.884650262,-87.627915459,44.0
1191,41.877600872,-87.635193673,39.0
1192,41.891912441,-87.626726383,29.0
1193,41.925012581,-87.69009096,27.0
1194,41.750895099,-87.599111301,32.0
1195,41.920151948,-87.638191311,30.0
1196,41.773120341,-87.566637641,39.0
1197,42.015023337,-87.679076204,31.0
1198,41.787002551,-87.733999682,32.0
1199,41.917147832,-87.63877872,30.0
1200,41.889056178,-87.657350631,45.0
1201,41.685953051,-87.620827806,38.0
1202,41.929743818,-87.684273777,39.0
1203,41.891990384,-87.611461502,49.0
1204,41.884790951,-87.624469241,40.0
1205,41.885187593,-87.630961294,49.0
1206,41.910857665,-87.651995629,54.0
1207,41.892368114,-87.670945445,41.0
1208,41.83983071,-87.661718567,57.0
1209,41.780538876,-87.664247823,56.0
1210,41.961820273,-87.651489727,39.0
1211,41.73122433,-87.656850123,44.0
1212,41.963070794,-87.655984213,26.0
1213,41.974773138,-87.651528104,20.0
1214,41.930946496,-87.788962647,18.0
1215,41.878738142,-87.736650058,8.0
1216,41.873807522,-87.69445629,57.0
1217,41.936740992,-87.664565494,31.0
1218,41.876720407,-87.70965832,55.0
1219,41.922875939,-87.639837334,30.0
1220,41.873936235,-87.755538111,58.0
1221,41.940720409,-87.659922104,33.0
1222,41.841622651,-87.617191438,46.0
1223,41.884494385,-87.626664906,37.0
1224,41.884013483,-87.627896757,28.0
1225,41.999437013,-87.660671936,48.0
1226,41.866810739,-87.625817031,58.0
1227,41.88266619,-87.669341743,42.0
1228,41.843816879,-87.695191465,44.0
1229,41.864493678,-87.639158,43.0
1230,41.818481313,-87.697086578,47.0
1231,41.806890268,-87.589834384,51.0
1232,41.822415518,-87.604102482,49.0
1233,42.002304021,-87.691222503,52.0
1234,42.002020278,-87.762154682,53.0
1235,41.733382539,-87.631873889,40.0
1236,41.897895128,-87.624096605,54.0
1237,41.73516861,-87.703313645,45.0
1238,41.882407184,-87.686468002,50.0
1239,41.883500187,-87.627876698,34.0
1240,41.969330114,-87.659679691,49.0
1241,41.883500187,-87.627876698,37.0
1242,41.884790951,-87.624469241,36.0
1243,41.9764212,-87.904976266,35.0
1244,41.808942484,-87.603881168,24.0
1245,41.846871468,-87.680098646,14.0
1246,41.956334951,-87.757246627,15.0
1247,41.851393305,-87.723903515,20.0
1248,41.950736661,-87.707930056,28.0
1249,41.844580965,-87.701859714,7.0
1250,41.794236949,-87.606211574,24.0
1251,41.742710224,-87.634088181,25.0
1252,41.900017769,-87.623426629,30.0
1253,41.896565217,-87.636368223,51.0
1254,41.778877155,-87.708840106,37.0
